"","year","province","provincecode","gobernadore","partido","division","sex","name2","surname3"
"1239",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE ECONOMIA","M","JOSÉ","SCIARA"
"1240",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE EDUCACIÓN","F","ELISABET","BALAGUÉ"
"1241",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","M","LEWIS","LEWIS"
"1242",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE SEGURIDAD","M","LAMBERTO","LAMBERTO"
"1243",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE LA PRODUCCIÓN","M","FASCENDINI","FASCENDINI"
"1244",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE SALUD","M","ÁNGEL","CAPPIELLO"
"1245",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL","M","CÉSAR","GENESINI"
"1246",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE DESARROLLO SOCIAL","F","SILVIA","BIFARELLO"
"1247",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE OBRAS PÚBLICAS Y VIVIENDA","M","SCHNEIDER","SCHNEIDER"
"1248",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE AGUAS, SERVICIOS PÚBLICOS Y MEDIO AMBIENTE","M","CIANCIO","CIANCIO"
"1249",2013,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE INNOVACIÓN Y CULTURA","F","DE","GONZÁLEZ"
"1250",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE GOBIERNO","M","GALASSI","GALASSI"
"1251",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","M","LEWIS","LEWIS"
"1252",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE SEGURIDAD","M","LAMBERTO","LAMBERTO"
"1253",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE ECONOMIA","M","JOSÉ","SCIARA"
"1254",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE LA PRODUCCIÓN","M","FASCENDINI","FASCENDINI"
"1255",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE SALUD","M","DRISUN","DRISUN"
"1256",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL","M","CÉSAR","GENESINI"
"1257",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE DESARROLLO SOCIAL","F","SILVIA","BIFARELLO"
"1258",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE OBRAS PÚBLICAS Y VIVIENDA","M","SCHNEIDER","SCHNEIDER"
"1259",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE AGUAS, SERVICIOS PÚBLICOS Y MEDIO AMBIENTE","M","CIANCIO","CIANCIO"
"1260",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE EDUCACIÓN","F","ELISABET","BALAGUÉ"
"1261",2014,"SANTA FE",21,"Antonio Bonfatti","Frente Progresista","MINISTERIO DE INNOVACIÓN Y CULTURA","F","DE","GONZÁLEZ"
"1262",2008,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO  DE OBRAS Y SERVICIOS PUBLICOS","M","ARGENTINO","CAMBRINI"
"1263",2008,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE ECONOMÍA","M","CHARA","CHARA"
"1264",2008,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE GOBIERNO","M","EMILIO","NEDER"
"1265",2008,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE JUSTICIA, TRABAJO Y DERECHOS HUMANOS","M","RICARDO","DAIVES"
"1266",2008,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE PRODUCCIÓN, RECURSOS NATURALES, FORTESTCIÓN Y TIERRAS","M","GELID","GELID"
"1267",2008,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE SALUD Y DESARROLLO SOCIAL","M","FRANKLIN","MOYANO"
"1268",2008,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE EDUCACIÓN","F","GÓMEZ","MACEDO"
"1269",2009,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO  DE OBRAS Y SERVICIOS PUBLICOS","M","ARGENTINO","CAMBRINI"
"1270",2009,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE ECONOMÍA","M","CHARA","CHARA"
"1271",2009,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE GOBIERNO","M","EMILIO","NEDER"
"1272",2009,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","M","DAIVES","DAIVES"
"1273",2009,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE PRODUCCIÓN, RECURSOS NATURALES, FORTESTCIÓN Y TIERRAS","M","GELID","GELID"
"1274",2009,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE SALUD Y DESARROLLO SOCIAL","M","FRANKLIN","MOYANO"
"1275",2009,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE EDUCACIÓN","F","GÓMEZ","MACEDO"
"1276",2009,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","JEFATURA DE GABINETE","M","SUÁREZ","SUÁREZ"
"1277",2010,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","JEFATURA DE GABINETE","M","SUÁREZ","SUÁREZ"
"1278",2010,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE GOBIERNO","M","EMILIO","NEDER"
"1279",2010,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE ECONOMÍA","M","CHARA","CHARA"
"1280",2010,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE PRODUCCIÓN, RECURSOS NATURALES, FORTESTCIÓN Y TIERRAS","M","GELID","GELID"
"1281",2010,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE OBRAS Y SERVICIOS PÚBLICOS","M","CAMBRINI","CAMBRINI"
"1282",2010,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","M","DAIVES","DAIVES"
"1283",2010,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE SALUD","M","CÉSAR","MARTÍNEZ"
"1284",2010,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE EDUCACIÓN","F","GÓMEZ","MACEDO"
"1285",2011,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE EDUCACIÓN","F","GÓMEZ","MACEDO"
"1286",2011,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","JEFATURA DE GABINETE","M","SUÁREZ","SUÁREZ"
"1287",2011,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE GOBIERNO","M","EMILIO","NEDER"
"1288",2011,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE ECONOMÍA","M","CHARA","CHARA"
"1289",2011,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE PRODUCCIÓN, RECURSOS NATURALES, FORTESTCIÓN Y TIERRAS","M","GELID","GELID"
"1290",2011,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE OBRAS Y SERVICIOS PÚBLICOS","M","CAMBRINI","CAMBRINI"
"1291",2011,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","M","DAIVES","DAIVES"
"1292",2011,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE SALUD","M","CÉSAR","MARTÍNEZ"
"1293",2012,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","JEFATURA DE GABINETE","M","SUÁREZ","SUÁREZ"
"1294",2012,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE GOBIERNO","M","EMILIO","NEDER"
"1295",2012,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE ECONOMÍA","M","CHARA","CHARA"
"1296",2012,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE PRODUCCIÓN, RECURSOS NATURALES, FORTESTCIÓN Y TIERRAS","M","GELID","GELID"
"1297",2012,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE OBRAS Y SERVICIOS PÚBLICOS","M","CAMBRINI","CAMBRINI"
"1298",2012,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","M","DAIVES","DAIVES"
"1299",2012,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE SALUD","M","CÉSAR","MARTÍNEZ"
"1300",2012,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE EDUCACIÓN","F","GÓMEZ","MACEDO"
"1301",2013,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","JEFATURA DE GABINETE","M","SUÁREZ","SUÁREZ"
"1302",2013,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE GOBIERNO","M","EMILIO","NEDER"
"1303",2013,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE ECONOMÍA","M","CHARA","CHARA"
"1304",2013,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE PRODUCCIÓN, RECURSOS NATURALES, FORTESTCIÓN Y TIERRAS","M","GELID","GELID"
"1305",2013,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE OBRAS Y SERVICIOS PÚBLICOS","M","CAMBRINI","CAMBRINI"
"1306",2013,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","M","DAIVES","DAIVES"
"1307",2013,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE SALUD","M","CÉSAR","MARTÍNEZ"
"1308",2013,"SANTIAGO DEL ESTERO",22,"Gerardo Zamora","Frente Cívico por Santiago","MINISTERIO DE EDUCACIÓN","F","GÓMEZ","MACEDO"
"1309",2014,"SANTIAGO DEL ESTERO",22,"Claudia Ledesma Abdala","Frente Cívico por Santiago","JEFATURA DE GABINETE","M","SUÁREZ","SUÁREZ"
"1310",2014,"SANTIAGO DEL ESTERO",22,"Claudia Ledesma Abdala","Frente Cívico por Santiago","MINISTERIO DE GOBIERNO","M","EMILIO","NEDER"
"1311",2014,"SANTIAGO DEL ESTERO",22,"Claudia Ledesma Abdala","Frente Cívico por Santiago","MINISTERIO DE ECONOMÍA","M","CHARA","CHARA"
"1312",2014,"SANTIAGO DEL ESTERO",22,"Claudia Ledesma Abdala","Frente Cívico por Santiago","MINISTERIO DE PRODUCCIÓN, RECURSOS NATURALES, FORTESTCIÓN Y TIERRAS","M","GELID","GELID"
"1313",2014,"SANTIAGO DEL ESTERO",22,"Claudia Ledesma Abdala","Frente Cívico por Santiago","MINISTERIO DE OBRAS Y SERVICIOS PÚBLICOS","M","CAMBRINI","CAMBRINI"
"1314",2014,"SANTIAGO DEL ESTERO",22,"Claudia Ledesma Abdala","Frente Cívico por Santiago","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","M","DAIVES","DAIVES"
"1315",2014,"SANTIAGO DEL ESTERO",22,"Claudia Ledesma Abdala","Frente Cívico por Santiago","MINISTERIO DE SALUD","M","CÉSAR","MARTÍNEZ"
"1316",2014,"SANTIAGO DEL ESTERO",22,"Claudia Ledesma Abdala","Frente Cívico por Santiago","MINISTERIO DE EDUCACIÓN","F","GÓMEZ","MACEDO"
"1317",2008,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE ECONOMIA","M","ROBERTO","CROCIANELLI"
"1318",2008,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE EDUCACION, CULTURA, CIENCIA Y TECNOLOGIA","M","DARIO","VARGAS"
"1319",2008,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE GOBIERNO, JUSTICIA Y SEGURIDAD","M","HORACIO","ARAMBURU"
"1320",2008,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE OBRAS Y SERVICIOS PUBLICOS","M","DANIEL","MACIAS"
"1321",2008,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE TRABAJO","M","ECHAZÚ","ECHAZÚ"
"1322",2008,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE DESARROLLO SOCIAL","F","CRISTINA","FOSSINI"
"1323",2008,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE SALUD","F","GRIECO","GRIECO"
"1324",2009,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE GOBIERNO, JUSTICIA Y SEGURIDAD","M","HORACIO","ARAMBURU"
"1325",2009,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE ECONOMÍA","M","BAHNTJE","BAHNTJE"
"1326",2009,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE EDUCACIÓN","M","FOURASTIE","FOURASTIE"
"1327",2009,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE SALUD","F","GRIECO","GRIECO"
"1328",2009,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE INFRAESTRUCTURA, OBRAS Y SERVICIOS PÚBLICOS","M","BENEGAS","BENEGAS"
"1329",2009,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE TRABAJO","M","ECHAZÚ","ECHAZÚ"
"1330",2009,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE DESARROLLO SOCIAL","F","CRISTINA","FOSSINI"
"1331",2010,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE GOBIERNO, JUSTICIA Y SEGURIDAD","M","HORACIO","ARAMBURU"
"1332",2010,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE ECONOMÍA","M","BAHNTJE","BAHNTJE"
"1333",2010,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE EDUCACIÓN","F","Ruth","CORRO"
"1334",2010,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE SALUD","F","GRIECO","GRIECO"
"1335",2010,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE INFRAESTRUCTURA, OBRAS Y SERVICIOS PÚBLICOS","M","BENEGAS","BENEGAS"
"1336",2010,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE TRABAJO","M","ECHAZÚ","ECHAZÚ"
"1337",2010,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE DESARROLLO SOCIAL","M","ALVAREZ","ALVAREZ"
"1338",2011,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE GOBIERNO, JUSTICIA Y SEGURIDAD","M","HORACIO","ARAMBURU"
"1339",2011,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE SALUD","F","GRIECO","GRIECO"
"1340",2011,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE ECONOMÍA","M","RUIZ","RUIZ"
"1341",2011,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE TRABAJO","M","ECHAZÚ","ECHAZÚ"
"1342",2011,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE INFRAESTRUCTURA, OBRAS Y SERVICIOS PÚBLICOS","M","BENEGAS","BENEGAS"
"1343",2011,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE EDUCACIÓN","F","Ruth","CORRO"
"1344",2011,"TIERRA DEL FUEGO",23,"Fabiana Ríos","ARI","MINISTERIO DE DESARROLLO SOCIAL","M","ALVAREZ","ALVAREZ"
"1345",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE INDUSTRIA E INNOVACIÓN PRODUCTIVA","M","DELAMATA","DELAMATA"
"1346",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","JEFATURA DE GABINETE","M","HORACIO","ARAMBURU"
"1347",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE GOBIERNO, JUSTICIA Y SEGURIDAD","M","ZANONE","ZANONE"
"1348",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE ECONOMÍA","M","RUIZ","RUIZ"
"1349",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE EDUCACIÓN","F","MOLINA","MOLINA"
"1350",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE SALUD","F","GRIECO","GRIECO"
"1351",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE INFRAESTRUCTURA, OBRAS Y SERVICIOS PÚBLICOS","M","BENEGAS","BENEGAS"
"1352",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE TRABAJO","F","YUTROVIC","YUTROVIC"
"1353",2012,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE DESARROLLO SOCIAL","F","EMILCE","MONTERO"
"1354",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE INDUSTRIA E INNOVACIÓN PRODUCTIVA","F","YUTROVIC","YUTROVIC"
"1355",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","JEFATURA DE GABINETE","M","HORACIO","ARAMBURU"
"1356",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE GOBIERNO, JUSTICIA Y SEGURIDAD","M","ZANONE","ZANONE"
"1357",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE EDUCACIÓN","F","MOLINA","MOLINA"
"1358",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE SALUD","M","GERMÁN","ARIAS"
"1359",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE INFRAESTRUCTURA, OBRAS Y SERVICIOS PÚBLICOS","F","MUÑIZ","SICCARDI"
"1360",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE TRABAJO","M","CHEKHERDEMIAN","CHEKHERDEMIAN"
"1361",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE DESARROLLO SOCIAL","F","EMILCE","MONTERO"
"1362",2013,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE ECONOMÍA","M","MONTI","MONTI"
"1363",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE INDUSTRIA E INNOVACIÓN PRODUCTIVA","F","YUTROVIC","YUTROVIC"
"1364",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","JEFATURA DE GABINETE","M","HORACIO","ARAMBURU"
"1365",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE GOBIERNO, JUSTICIA Y SEGURIDAD","M","ZANONE","ZANONE"
"1366",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE ECONOMÍA","M","MONTI","MONTI"
"1367",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE EDUCACIÓN","F","MOLINA","MOLINA"
"1368",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE SALUD","M","GERMÁN","ARIAS"
"1369",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE INFRAESTRUCTURA, OBRAS Y SERVICIOS PÚBLICOS","F","MUÑIZ","SICCARDI"
"1370",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE TRABAJO","M","CHEKHERDEMIAN","CHEKHERDEMIAN"
"1371",2014,"TIERRA DEL FUEGO",23,"Fabiana Ríos","Partido Social Patagónico","MINISTERIO DE DESARROLLO SOCIAL","F","EMILCE","MONTERO"
"1372",2008,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE DESARROLLO PRODUCTIVO","M","JORGE","GASSENBAUER"
"1373",2008,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE ECONOMÍA","M","GUSTAVO","JIMÉNEZ"
"1374",2008,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE GOBIERNO Y JUSTICIA","M","JIMÉNEZ","JIMÉNEZ"
"1375",2008,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE SALUD PÚBLICA","M","YEDLIN","YEDLIN"
"1376",2008,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE SEGURIDAD CIUDADANA","M","LÓPEZ","HERRERA"
"1377",2008,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINITERIO DE INTERIOR","M","JALDO","JALDO "
"1378",2008,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE DESARROLLO SOCIAL","F","BEATRIZ","MIRKIN"
"1379",2008,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE EDUCACIÓN","F","ROJKÉS","TEMKIN"
"1380",2009,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE COORDINACIÓN","M","GASSENBAUER","GASSENBAUER"
"1381",2009,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE DESARROLLO SOCIAL","F","BEATRIZ","MIRKIN"
"1382",2009,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE GOBIERNO Y JUSTICIA","M","JIMÉNEZ","JIMÉNEZ"
"1383",2009,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE SALUD PÚBLICA","M","YEDLIN","YEDLIN"
"1384",2009,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE SEGURIDAD CIUDADANA","M","LÓPEZ","HERRERA"
"1385",2009,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINITERIO DE INTERIOR","M","JALDO","JALDO "
"1386",2009,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE EDUCACIÓN","F","ROJKÉS","TEMKIN"
"1387",2009,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE ECONOMÍA","M","GUSTAVO","JIMÉNEZ"
"1388",2010,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE COORDINACIÓN","M","GASSENBAUER","GASSENBAUER"
"1389",2010,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE DESARROLLO SOCIAL","F","BEATRIZ","MIRKIN"
"1390",2010,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE ECONOMÍA","M","GUSTAVO","JIMÉNEZ"
"1391",2010,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE EDUCACIÓN","F","ROJKÉS","TEMKIN"
"1392",2010,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE GOBIERNO Y JUSTICIA","M","JIMÉNEZ","JIMÉNEZ"
"1393",2010,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINITERIO DE INTERIOR","M","JALDO","JALDO "
"1394",2010,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE SALUD PÚBLICA","M","YEDLIN","YEDLIN"
"1395",2010,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE SEGURIDAD CIUDADANA","M","LÓPEZ","HERRERA"
"1396",2011,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE COORDINACIÓN","M","GASSENBAUER","GASSENBAUER"
"1397",2011,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE DESARROLLO PRODUCTIVO","M","LUIS","FEIJOÓ"
"1398",2011,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE DESARROLLO SOCIAL","M","ZAMUDIO","ZAMUDIO"
"1399",2011,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE ECONOMÍA","M","GUSTAVO","JIMÉNEZ"
"1400",2011,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE EDUCACIÓN","F","ROJKÉS","TEMKIN"
"1401",2011,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE GOBIERNO Y JUSTICIA","M","JIMÉNEZ","JIMÉNEZ"
"1402",2011,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINITERIO DE INTERIOR","M","JALDO","JALDO "
"1403",2011,"TUCUMAN",24,"José Alperovich","Frente para la Victoria","MINISTERIO DE SALUD PÚBLICA","M","YEDLIN","YEDLIN"
